"","gedlong","gedlat","ID","event_country","year","civdeath","region","gid","diamsec_y","diamprim_y","petroleum_y","row","col","xcoord","ycoord","diamsec_s","diamprim_s","petroleum_s","diamdummy","oildummy","GDP","Population","logGDP","uncivdeath"
"6229",83.08333,27.91667,101668,"Nepal",2005,0,"Asia",169727,0,0,0,236,527,83.25,27.75,0,0,0,0,0,NA,NA,NA,1
"6230",-43.2075,-22.90278,98041,"Brazil",2005,0.693147180559945,"Americas",96754,0,0,0,135,274,-43.25,-22.75,0,0,0,0,0,1.77e+12,186127103,28.2020006625143,2
"6231",34.55,7.85,33225,"Ethiopia",2005,1.79175946922805,"Africa",140830,0,0,0,196,430,34.75,7.75,0,0,0,0,0,17860775923,76346311,23.6058728561879,6
"6232",32.511678,2.640161,36821,"Uganda",2005,1.09861228866811,"Africa",133626,0,0,0,186,426,32.75,2.75,0,0,0,0,0,NA,NA,NA,3
"6233",98,22,49854,"Myanmar (Burma)",2005,0,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6234",83.33333,28.58333,102443,"Nepal",2005,0,"Asia",171167,0,0,0,238,527,83.25,28.75,0,0,0,0,0,NA,NA,NA,1
"6235",85.66667,27.58333,103042,"Nepal",2005,0,"Asia",169732,0,0,0,236,532,85.75,27.75,0,0,0,0,0,NA,NA,NA,1
"6236",74.844238,33.706088,90042,"India",2005,0,"Asia",178350,0,0,0,248,510,74.75,33.75,0,0,0,0,0,1.19e+12,1147609927,27.804974423052,0
"6237",87.5,26.66667,104198,"Nepal",2005,0,"Asia",168296,0,0,0,234,536,87.75,26.75,0,0,0,0,0,NA,NA,NA,0
"6238",87.5,26.66667,104284,"Nepal",2005,0,"Asia",168296,0,0,0,234,536,87.75,26.75,0,0,0,0,0,NA,NA,NA,1
"6239",98,22,49696,"Myanmar (Burma)",2005,0.693147180559945,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,29275358078,48949924,24.100011977884,2
"6240",81.83333,29.25,101673,"Nepal",2005,0,"Asia",171884,0,0,0,239,524,81.75,29.25,0,0,0,0,0,NA,NA,NA,1
"6241",96.25,18.25,48578,"Myanmar (Burma)",2005,0,"Asia",156073,0,0,0,217,553,96.25,18.25,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6242",-63.5,6.33333,204495,"Venezuela",2005,0,"Americas",138474,1,0,0,193,234,-63.25,6.25,0,0,0,1,0,3.28e+11,26432447,26.5162794453306,1
"6243",29.593611,-4.344167,10662,"Burundi",2005,0,"Africa",123540,0,0,0,172,420,29.75,-4.25,0,0,0,0,0,NA,NA,NA,1
"6244",-4.028056,5.341111,42610,"Ivory Coast",2005,0,"Africa",137152,0,0,0,191,352,-4.25,5.25,0,0,0,0,0,NA,NA,NA,1
"6245",96.25,18.25,51200,"Myanmar (Burma)",2005,0.693147180559945,"Asia",156073,0,0,0,217,553,96.25,18.25,0,0,0,0,0,29275358078,48949924,24.100011977884,2
"6246",82.91667,27.66667,104180,"Nepal",2005,0,"Asia",169726,0,0,0,236,526,82.75,27.75,0,0,0,0,0,NA,NA,NA,1
"6247",-91.716667,15.416667,186057,"Guatemala",2005,0.693147180559945,"Americas",151377,0,0,0,211,177,-91.75,15.25,0,0,0,0,0,34551101285,13096028,24.2657052617606,2
"6248",97.71672,20.89184,50108,"Myanmar (Burma)",2005,0,"Asia",159676,0,0,0,222,556,97.75,20.75,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6249",87.91667,26.58333,102327,"Nepal",2005,0,"Asia",168296,0,0,0,234,536,87.75,26.75,0,0,0,0,0,NA,NA,NA,1
"6250",93.733333,23.75,51320,"Myanmar (Burma)",2005,0,"Asia",163988,0,0,0,228,548,93.75,23.75,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6251",86.33333,26.75,102881,"Nepal",2005,0,"Asia",168293,0,0,0,234,533,86.25,26.75,0,0,0,0,0,NA,NA,NA,1
"6252",98,22,49687,"Myanmar (Burma)",2005,0,"Asia",161837,0,0,0,225,557,98.25,22.25,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6253",83.66667,27.75,104185,"Nepal",2005,1.09861228866811,"Asia",169728,0,0,0,236,528,83.75,27.75,0,0,0,0,0,NA,NA,NA,3
"6254",81.7787,28.51746,104186,"Nepal",2005,0.693147180559945,"Asia",171164,0,0,0,238,524,81.75,28.75,0,0,0,0,0,NA,NA,NA,2
"6255",86.01,26.83,104189,"Nepal",2005,0,"Asia",168293,0,0,0,234,533,86.25,26.75,0,0,0,0,0,NA,NA,NA,0
"6256",85.41667,27.75,104194,"Nepal",2005,0,"Asia",169731,0,0,0,236,531,85.25,27.75,0,0,0,0,0,NA,NA,NA,1
"6257",124.68,6.6936,125314,"Philippines",2005,0,"Asia",139570,0,0,0,194,610,124.75,6.75,0,0,0,0,0,1.57e+11,86326250,25.7795116422947,1
"6258",29.619719,-4.334502,9981,"Burundi",2005,0.693147180559945,"Africa",123540,0,0,0,172,420,29.75,-4.25,0,0,0,0,0,NA,NA,NA,2
"6259",87.5,26.66667,102328,"Nepal",2005,0,"Asia",168296,0,0,0,234,536,87.75,26.75,0,0,0,0,0,NA,NA,NA,0
"6260",-43.2075,-22.90278,98042,"Brazil",2005,3.36729582998647,"Americas",96754,0,0,0,135,274,-43.25,-22.75,0,0,0,0,0,1.77e+12,186127103,28.2020006625143,29
"6261",81.83333,28.16667,103959,"Nepal",2005,0,"Asia",170444,0,0,0,237,524,81.75,28.25,0,0,0,0,0,NA,NA,NA,1
"6262",24.366667,13.166667,8265,"Sudan",2005,3.09104245335832,"Africa",148729,0,0,0,207,409,24.25,13.25,0,0,0,0,0,46433219017,30949516,24.5612809671156,22
"6263",24.9,13.5,8938,"Sudan",2005,0,"Africa",149450,0,0,0,208,410,24.75,13.75,0,0,0,0,0,46433219017,30949516,24.5612809671156,1
"6264",-66.879193,10.488011,204496,"Venezuela",2005,0,"Americas",144227,0,0,0,201,227,-66.75,10.25,0,0,0,0,0,3.28e+11,26432447,26.5162794453306,0
"6265",-68.00765,10.16202,204497,"Venezuela",2005,0,"Americas",144224,0,0,0,201,224,-68.25,10.25,0,0,0,0,0,3.28e+11,26432447,26.5162794453306,0
"6266",82.91667,27.66667,103016,"Nepal",2005,0,"Asia",169726,0,0,0,236,526,82.75,27.75,0,0,0,0,0,NA,NA,NA,1
"6267",85.33333,27,104205,"Nepal",2005,0,"Asia",169011,0,0,0,235,531,85.25,27.25,0,0,0,0,0,NA,NA,NA,1
"6268",1.5,6.583333,19817,"Togo",2005,0,"Africa",139324,0,0,0,194,364,1.75,6.75,0,0,0,0,0,NA,NA,NA,1
"6269",1.5,6.583333,19910,"Togo",2005,2.19722457733622,"Africa",139324,0,0,0,194,364,1.75,6.75,0,0,0,0,0,NA,NA,NA,9
"6270",34.259525,31.287004,180996,"Israel",2005,1.09861228866811,"Middle East",174669,0,0,0,243,429,34.25,31.25,0,0,1,0,1,1.91e+11,6930100,25.975539264993,3
"6271",84.91667,28,103023,"Nepal",2005,0,"Asia",170450,0,0,0,237,530,84.75,28.25,0,0,0,0,0,NA,NA,NA,1
"6272",81.66667,28.83333,103024,"Nepal",2005,0,"Asia",171164,0,0,0,238,524,81.75,28.75,0,0,0,0,0,NA,NA,NA,1
"6273",32.534167,15.588056,7705,"Sudan",2005,0,"Africa",152346,0,0,0,212,426,32.75,15.75,0,0,0,0,0,46433219017,30949516,24.5612809671156,1
"6274",12.183333,-5.333333,21659,"Angola",2005,0,"Africa",122065,0,0,0,170,385,12.25,-5.25,0,0,1,0,1,56046084738,19433602,24.7494401310007,1
"6275",80.33333,28.83333,104200,"Nepal",2005,0,"Asia",171161,0,0,0,238,521,80.25,28.75,0,0,0,0,0,NA,NA,NA,1
"6276",1.222778,6.131944,19973,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6277",1.126666,7.526944,19826,"Togo",2005,1.09861228866811,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,3
"6278",18.583333,4.366667,22905,"Central African Republic",2005,0,"Africa",135758,0,0,0,189,398,18.75,4.25,0,0,0,0,0,NA,NA,NA,1
"6279",-66.879193,10.488011,204516,"Venezuela",2005,1.09861228866811,"Americas",144227,0,0,0,201,227,-66.75,10.25,0,0,0,0,0,3.28e+11,26432447,26.5162794453306,3
"6280",24.983333,11.983333,9454,"Sudan",2005,0,"Africa",146570,0,0,0,204,410,24.75,11.75,0,0,0,0,0,46433219017,30949516,24.5612809671156,1
"6281",1.230161,6.163219,19915,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6282",98.429888,21.304659,48972,"Myanmar (Burma)",2005,0,"Asia",160397,0,0,0,223,557,98.25,21.25,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6283",89.32696,22.26973,90028,"Bangladesh",2005,0.693147180559945,"Asia",161819,0,0,0,225,539,89.25,22.25,0,0,0,0,0,85860356478,139035505,25.1759880515861,2
"6284",1.222778,6.131944,19287,"Togo",2005,1.09861228866811,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,3
"6285",88.6,23.6,90032,"India",2005,0.693147180559945,"Asia",163978,0,0,0,228,538,88.75,23.75,0,0,0,0,0,1.19e+12,1147609927,27.804974423052,2
"6286",1.126666,7.526944,19295,"Togo",2005,0,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,1
"6287",1.166667,8,19819,"Togo",2005,0,"Africa",141483,0,0,0,197,363,1.25,8.25,0,0,0,0,0,NA,NA,NA,1
"6288",1.216019,6.129894,19820,"Togo",2005,3.40119738166216,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,30
"6289",1.222778,6.131944,19825,"Togo",2005,1.09861228866811,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,3
"6290",1.222778,6.131944,19855,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6291",1.666666,6.233333,19873,"Togo",2005,2.39789527279837,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,11
"6292",1.248194,6.196327,19890,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6293",1.216019,6.129894,19916,"Togo",2005,3.73766961828337,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,42
"6294",86.66667,26.91667,104138,"Nepal",2005,0,"Asia",168294,0,0,0,234,534,86.75,26.75,0,0,0,0,0,NA,NA,NA,1
"6295",0.8,7.666666,19852,"Togo",2005,0,"Africa",140762,0,0,0,196,362,0.75,7.75,0,0,0,0,0,NA,NA,NA,1
"6296",1.126666,7.526944,19894,"Togo",2005,0.693147180559945,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,2
"6297",1.55,7.2,19312,"Togo",2005,1.09861228866811,"Africa",140044,0,0,0,195,364,1.75,7.25,0,0,0,0,0,NA,NA,NA,3
"6298",1.21093,6.142058,19809,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6299",0.632563,6.902266,19843,"Togo",2005,0,"Africa",139322,0,0,0,194,362,0.75,6.75,0,0,0,0,0,NA,NA,NA,1
"6300",-7.4875,6.888056,42784,"Ivory Coast",2005,1.6094379124341,"Africa",139306,0,0,0,194,346,-7.25,6.75,0,0,0,0,0,NA,NA,NA,5
"6301",1.222778,6.131944,19278,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6302",1.5,6.583333,19284,"Togo",2005,0,"Africa",139324,0,0,0,194,364,1.75,6.75,0,0,0,0,0,NA,NA,NA,1
"6303",1.533333,6.333333,19285,"Togo",2005,0.693147180559945,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,2
"6304",1.222778,6.131944,19294,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6305",1.256613,6.151952,19892,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6306",1.066666,7.6,19311,"Togo",2005,1.09861228866811,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,3
"6307",1.126666,7.526944,19804,"Togo",2005,2.39789527279837,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,11
"6308",1.216019,6.129894,19828,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6309",1.126666,7.526944,19830,"Togo",2005,0.693147180559945,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,2
"6310",0.791322,7.221455,19831,"Togo",2005,0.693147180559945,"Africa",140042,0,0,0,195,362,0.75,7.25,0,0,0,0,0,NA,NA,NA,2
"6311",1.21093,6.142058,19840,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6312",1.666666,6.233333,19842,"Togo",2005,1.09861228866811,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,3
"6313",1.666666,6.233333,19848,"Togo",2005,3.36729582998647,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,29
"6314",1.193644,7.760958,19849,"Togo",2005,1.38629436111989,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,4
"6315",1.126666,7.526944,19911,"Togo",2005,1.09861228866811,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,3
"6316",1.216019,6.129894,19850,"Togo",2005,1.38629436111989,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,4
"6317",1.126666,7.526944,19851,"Togo",2005,0,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,1
"6318",1.126666,7.526944,19853,"Togo",2005,0,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,1
"6319",1.666666,6.233333,19859,"Togo",2005,1.09861228866811,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,3
"6320",1.222778,6.131944,19864,"Togo",2005,1.09861228866811,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,3
"6321",1.533333,6.216666,19866,"Togo",2005,1.38629436111989,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,4
"6322",1.5,6.583333,19871,"Togo",2005,0,"Africa",139324,0,0,0,194,364,1.75,6.75,0,0,0,0,0,NA,NA,NA,1
"6323",1.248194,6.196327,19875,"Togo",2005,1.09861228866811,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,3
"6324",1.204922,6.12222,19884,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6325",1.21093,6.142058,19897,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6326",1.383333,6.6,19899,"Togo",2005,0.693147180559945,"Africa",139323,0,0,0,194,363,1.25,6.75,0,0,0,0,0,NA,NA,NA,2
"6327",1.222778,6.131944,19900,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6328",1.666666,6.233333,19902,"Togo",2005,0,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,1
"6329",1.216019,6.129894,19907,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6330",1.712525,6.343725,19903,"Togo",2005,0,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,1
"6331",1.666666,6.233333,19904,"Togo",2005,2.39789527279837,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,11
"6332",1.666666,6.233333,19845,"Togo",2005,2.07944154167984,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,8
"6333",0.666667,7.166666,19905,"Togo",2005,1.09861228866811,"Africa",140042,0,0,0,195,362,0.75,7.25,0,0,0,0,0,NA,NA,NA,3
"6334",1.666666,6.233333,19906,"Togo",2005,0,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,1
"6335",1.222778,6.131944,19913,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6336",1.126666,7.526944,19918,"Togo",2005,0.693147180559945,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,2
"6337",1.445886,6.387088,19966,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6338",1.14948,8.984011,19968,"Togo",2005,0.693147180559945,"Africa",142203,0,0,0,198,363,1.25,8.75,0,0,0,0,0,NA,NA,NA,2
"6339",0.632563,6.902266,19971,"Togo",2005,0.693147180559945,"Africa",139322,0,0,0,194,362,0.75,6.75,0,0,0,0,0,NA,NA,NA,2
"6340",1.216666,6.433416,19974,"Togo",2005,1.09861228866811,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,3
"6341",1.222778,6.131944,19981,"Togo",2005,2.484906649788,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,12
"6342",1.204922,6.12222,19983,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6343",1.666666,6.233333,19827,"Togo",2005,0,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,0
"6344",1.222778,6.131944,19876,"Togo",2005,3.09104245335832,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,22
"6345",1.230161,6.163219,19304,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6346",1.222778,6.131944,19807,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6347",1.414167,6.206666,19824,"Togo",2005,1.38629436111989,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,4
"6348",1.533333,6.216666,19833,"Togo",2005,0.693147180559945,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,2
"6349",1.204922,6.12222,19838,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6350",1.126666,7.526944,19834,"Togo",2005,4.49980967033027,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,90
"6351",1.5,6.583333,19856,"Togo",2005,0,"Africa",139324,0,0,0,194,364,1.75,6.75,0,0,0,0,0,NA,NA,NA,1
"6352",1.222778,6.131944,19863,"Togo",2005,1.38629436111989,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,4
"6353",0.632563,6.902266,19886,"Togo",2005,0.693147180559945,"Africa",139322,0,0,0,194,362,0.75,6.75,0,0,0,0,0,NA,NA,NA,2
"6354",1.14948,8.984011,19893,"Togo",2005,0.693147180559945,"Africa",142203,0,0,0,198,363,1.25,8.75,0,0,0,0,0,NA,NA,NA,2
"6355",1.666666,6.233333,19922,"Togo",2005,0.693147180559945,"Africa",138604,0,0,0,193,364,1.75,6.25,0,0,0,0,0,NA,NA,NA,2
"6356",1.289105,7.005083,19970,"Togo",2005,0,"Africa",140043,0,0,0,195,363,1.25,7.25,0,0,0,0,0,NA,NA,NA,1
"6357",1.216019,6.129894,19977,"Togo",2005,1.38629436111989,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,4
"6358",89.13675,22.38155,90029,"Bangladesh",2005,0,"Asia",161819,0,0,0,225,539,89.25,22.25,0,0,0,0,0,85860356478,139035505,25.1759880515861,1
"6359",-72.335,18.53917,186132,"Haiti",2005,1.6094379124341,"Americas",156456,0,0,0,218,216,-72.25,18.75,0,0,0,0,0,NA,NA,NA,5
"6360",1.216666,6.433416,19858,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6361",1.222778,6.131944,19868,"Togo",2005,0.693147180559945,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,2
"6362",1.05,7.5,19880,"Togo",2005,0,"Africa",140763,0,0,0,196,363,1.25,7.75,0,0,0,0,0,NA,NA,NA,1
"6363",9.241,4.1527,22713,"Cameroon",2005,0,"Africa",135739,0,0,0,189,379,9.25,4.25,0,0,0,0,0,22022574644,17733410,23.8153338843851,0
"6364",85.54504,27.82936,101644,"Nepal",2005,0,"Asia",169732,0,0,0,236,532,85.75,27.75,0,0,0,0,0,NA,NA,NA,1
"6365",-72.335,18.53917,186134,"Haiti",2005,0,"Americas",156456,0,0,0,218,216,-72.25,18.75,0,0,0,0,0,NA,NA,NA,1
"6366",29.4035,-3.4013,10066,"Burundi",2005,0,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,1
"6367",1.222778,6.131944,19844,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6368",29.4945,-3.3493,10263,"Burundi",2005,0.693147180559945,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,2
"6369",80.91667,28.75,103027,"Nepal",2005,0,"Asia",171162,0,0,0,238,522,80.75,28.75,0,0,0,0,0,NA,NA,NA,1
"6370",38,1,44113,"Kenya",2005,1.6094379124341,"Africa",131477,0,0,0,183,437,38.25,1.25,0,0,0,0,0,NA,NA,NA,5
"6371",97.71672,20.89184,50095,"Myanmar (Burma)",2005,0,"Asia",159676,0,0,0,222,556,97.75,20.75,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6372",85.25,27.41667,104144,"Nepal",2005,0,"Asia",169011,0,0,0,235,531,85.25,27.25,0,0,0,0,0,NA,NA,NA,1
"6373",44.400876,33.340582,136825,"Iraq",2005,2.63905732961526,"Middle East",177569,0,0,0,247,449,44.25,33.25,0,0,0,0,0,1.04e+11,26922284,25.3676567360878,14
"6374",36.816667,-1.283333,44156,"Kenya",2005,0,"Africa",127874,0,0,0,178,434,36.75,-1.25,0,0,0,0,0,NA,NA,NA,0
"6375",1.222778,6.131944,19862,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6376",1.204922,6.12222,19870,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6377",15.284722,-4.259167,42618,"Congo",2005,1.38629436111989,"Africa",123511,0,0,0,172,391,15.25,-4.25,0,0,0,0,0,9307922524,3622775,22.9541317587592,4
"6378",84.91667,28,103073,"Nepal",2005,0,"Asia",170450,0,0,0,237,530,84.75,28.25,0,0,0,0,0,NA,NA,NA,1
"6379",-66.416667,10.25,204518,"Venezuela",2005,0,"Americas",144228,0,0,0,201,228,-66.25,10.25,0,0,0,0,0,3.28e+11,26432447,26.5162794453306,1
"6380",1.222778,6.131944,19874,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6381",74.823383,34.080399,90036,"India",2005,0,"Asia",179070,0,0,0,249,510,74.75,34.25,0,0,0,0,0,1.19e+12,1147609927,27.804974423052,0
"6382",29.2442,-3.3222,10757,"Burundi",2005,0,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,1
"6383",1.204922,6.12222,19857,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6384",1.204922,6.12222,19282,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6385",44.400876,33.340582,136820,"Iraq",2005,0,"Middle East",177569,0,0,0,247,449,44.25,33.25,0,0,0,0,0,1.04e+11,26922284,25.3676567360878,0
"6386",9.241,4.1527,20190,"Cameroon",2005,0,"Africa",135739,0,0,0,189,379,9.25,4.25,0,0,0,0,0,22022574644,17733410,23.8153338843851,0
"6387",1.204922,6.12222,19980,"Togo",2005,0,"Africa",138603,0,0,0,193,363,1.25,6.25,0,0,0,0,0,NA,NA,NA,1
"6388",97.782433,15.261422,50963,"Myanmar (Burma)",2005,0,"Asia",151756,0,0,0,211,556,97.75,15.25,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6389",80.91667,28.75,104135,"Nepal",2005,0,"Asia",171162,0,0,0,238,522,80.75,28.75,0,0,0,0,0,NA,NA,NA,1
"6390",0.729244,7.12323,19821,"Togo",2005,0,"Africa",140042,0,0,0,195,362,0.75,7.25,0,0,0,0,0,NA,NA,NA,1
"6391",85.33333,27,101650,"Nepal",2005,0,"Asia",169011,0,0,0,235,531,85.25,27.25,0,0,0,0,0,NA,NA,NA,1
"6392",85.33333,27,102437,"Nepal",2005,0,"Asia",169011,0,0,0,235,531,85.25,27.25,0,0,0,0,0,NA,NA,NA,1
"6393",43.873899,34.196632,136821,"Iraq",2005,0,"Middle East",179008,0,0,0,249,448,43.75,34.25,0,0,0,0,0,1.04e+11,26922284,25.3676567360878,1
"6394",74.167293,34.372601,90043,"India",2005,0,"Asia",179069,0,0,0,249,509,74.25,34.25,0,0,0,0,0,1.19e+12,1147609927,27.804974423052,0
"6395",85.33333,27,104119,"Nepal",2005,0.693147180559945,"Asia",169011,0,0,0,235,531,85.25,27.25,0,0,0,0,0,NA,NA,NA,2
"6396",87.08333,27.25,104168,"Nepal",2005,0,"Asia",169015,0,0,0,235,535,87.25,27.25,0,0,0,0,0,NA,NA,NA,1
"6397",82.91667,27.66667,102374,"Nepal",2005,0,"Asia",169726,0,0,0,236,526,82.75,27.75,0,0,0,0,0,NA,NA,NA,1
"6398",85.58333,27,102375,"Nepal",2005,0,"Asia",169012,0,0,0,235,532,85.75,27.25,0,0,0,0,0,NA,NA,NA,1
"6399",75.264511,33.83597,90044,"India",2005,0,"Asia",178351,0,0,0,248,511,75.25,33.75,0,0,0,0,0,1.19e+12,1147609927,27.804974423052,0
"6400",29.3931,-3.4406,10130,"Burundi",2005,0,"Africa",124979,0,0,0,174,419,29.25,-3.25,0,0,0,0,0,NA,NA,NA,1
"6401",-68.083333,10.166667,204521,"Venezuela",2005,0,"Americas",144224,0,0,0,201,224,-68.25,10.25,0,0,0,0,0,3.28e+11,26432447,26.5162794453306,1
"6402",97.851753,15.761408,49296,"Myanmar (Burma)",2005,0,"Asia",152476,0,0,0,212,556,97.75,15.75,0,0,0,0,0,29275358078,48949924,24.100011977884,1
"6403",47.797466,30.533016,136827,"Iraq",2005,0,"Middle East",173976,0,0,0,242,456,47.75,30.75,0,0,0,0,0,1.04e+11,26922284,25.3676567360878,0
