"","gedlong","gedlat","ID","event_country","year","civdeath","region"
"51",-13.193056,8.468611,37858,"Sierra Leone",1997,5,"Africa"
"52",97.969422,9.631358,48647,"Myanmar (Burma)",1998,59,"Asia"
"53",-16.225278,12.565833,39146,"Senegal",1998,30,"Africa"
"54",30.486389,-3.363889,9684,"Burundi",2000,37,"Africa"
"55",65.038714,32.48418,146910,"Afghanistan",2002,8,"Asia"
"56",34.5,7.75,35608,"Ethiopia",2003,10,"Africa"
"57",15.683333,-17.783333,17748,"Namibia",1989,0,"Africa"
"58",-91.91667,14.93333,196584,"Guatemala",1989,3,"Americas"
"59",97.4275,27.333056,68563,"Myanmar (Burma)",2013,3,"Asia"
"60",31.616667,4.85,64181,"South Sudan",2013,238,"Africa"
"61",25.15,14.416666,153405,"Sudan",2014,7,"Africa"
"62",79.95,6.85,77674,"Sri Lanka",1989,20,"Asia"
"63",125.278333,11.661944,122955,"Philippines",1989,1,"Asia"
"64",24.583333,-12,24262,"Zambia",1993,1,"Africa"
"65",15.283333,-15.766667,20893,"Angola",1994,0,"Africa"
"66",15.739167,-12.776111,21411,"Angola",1994,0,"Africa"
"67",66.564339,35.857857,142403,"Afghanistan",2000,25,"Asia"
"68",30.219444,-2.852778,10364,"Burundi",1995,400,"Africa"
"69",98.546667,21.039444,50676,"Myanmar (Burma)",2000,30,"Asia"
"70",36.816667,-1.283333,44157,"Kenya",2007,4,"Africa"
"71",36.816667,-1.283333,44174,"Kenya",2008,2,"Africa"
"72",36.816667,-1.283333,43773,"Kenya",2008,2,"Africa"
"73",97.7,17.7,48664,"Myanmar (Burma)",2009,2,"Asia"
"74",29.533333,-2.333333,33614,"Rwanda",1994,12000,"Africa"
"75",30.75,12,7599,"Sudan",1994,4,"Africa"
"76",97.341751,19.49125,49134,"Myanmar (Burma)",1996,2,"Asia"
"77",25.2,0.5,23812,"DR Congo (Zaire)",1998,20,"Africa"
"78",9.616667,7.516667,15936,"Nigeria",2001,20,"Africa"
"79",-66.879193,10.488011,197492,"Venezuela",1998,3,"Americas"
"80",-64.61667,10.21667,204475,"Venezuela",2004,0,"Americas"
"81",17.135398,7.41456,22757,"Central African Republic",2005,3,"Africa"
"82",16.439746,7.243883,22906,"Central African Republic",2006,30,"Africa"
"83",96.150408,16.79845,50715,"Myanmar (Burma)",2007,8,"Asia"
"84",15.315,-4.329722,30277,"DR Congo (Zaire)",2011,0,"Africa"
"85",31.616667,4.85,64177,"South Sudan",2013,2,"Africa"
"86",31.616667,4.85,64167,"South Sudan",2013,7,"Africa"
"87",28,7.7,280218,"South Sudan",2018,3,"Africa"
"88",24.28082,13.13228,196999,"Sudan",2015,5,"Africa"
"89",28.00446,7.69702,233020,"South Sudan",2016,2,"Africa"
"90",37.39077,11.59364,229265,"Ethiopia",2016,30,"Africa"
"91",9.336405,4.23003,272634,"Cameroon",2018,3,"Africa"
"92",30.299631,8.175975,256587,"South Sudan",2018,1,"Africa"
"93",20.736437,-8.425505,269265,"Angola",2018,14,"Africa"
"94",-72.16667,10,198926,"Venezuela",1990,2,"Americas"
"95",9.336405,4.23003,272638,"Cameroon",2018,4,"Africa"
"96",-62.64102,8.35122,198944,"Venezuela",1990,1,"Americas"
"97",22.25,15.116667,12063,"Chad",1990,24,"Africa"
"98",85.3206,27.70169,106171,"Nepal",1990,1,"Asia"
"99",74.823383,34.080399,84283,"India",1990,0,"Asia"
"100",10.158245,5.952655,22666,"Cameroon",1990,6,"Africa"
"101",-72.3,19.1,193512,"Haiti",1990,2,"Americas"
"102",27.321027,-26.324593,18656,"South Africa",1990,1,"Africa"
"103",74.676,32.565,89568,"India",1990,3,"Asia"
"104",28.066667,-26.366667,13370,"South Africa",1990,1,"Africa"
"105",-3,20,11865,"Mali",1990,0,"Africa"
"106",-10.804722,6.310556,44672,"Liberia",1990,0,"Africa"
"107",97.077766,5.112478,141885,"Indonesia",1990,26,"Asia"
"108",19,15,12072,"Chad",1992,0,"Africa"
"109",74.235023,34.336275,89572,"India",1990,8,"Asia"
"110",90.408611,23.723056,73807,"Bangladesh",1991,0,"Asia"
"111",-66.879193,10.488011,201162,"Venezuela",1991,1,"Americas"
"112",45.306422,2.016353,26585,"Somalia",1991,0,"Africa"
"113",27.321027,-26.324593,18500,"South Africa",1991,0,"Africa"
"114",-64.7,10.13333,201269,"Venezuela",1991,0,"Americas"
"115",35.416778,32.33775,176454,"Israel",1991,1,"Middle East"
"116",35.933333,31.95,145591,"Jordan",1992,1,"Middle East"
"117",27.321027,-26.324593,17714,"South Africa",1991,1,"Africa"
"118",14.52,-5.15,24125,"DR Congo (Zaire)",1991,1,"Africa"
"119",42,0,26144,"Somalia",1989,68,"Africa"
"120",36.55,9.08333,35530,"Ethiopia",1989,6,"Africa"
"121",31.616667,4.85,7594,"Sudan",1992,200,"Africa"
"122",30.497585,6.550967,8610,"Sudan",1992,5,"Africa"
"123",28.156996,-26.339949,13323,"South Africa",1994,1,"Africa"
"124",18.416667,-33.916667,13422,"South Africa",1989,1,"Africa"
"125",18.416667,-33.916667,13617,"South Africa",1989,2,"Africa"
"126",18.679156,-34.039321,13618,"South Africa",1989,0,"Africa"
"127",18.679156,-34.039321,13378,"South Africa",1989,1,"Africa"
"128",30.462,11.8597,6959,"Sudan",1992,15,"Africa"
"129",12.55,-4.766667,22597,"Angola",1994,0,"Africa"
"130",28.1,-26.116667,18665,"South Africa",1991,1,"Africa"
"131",15.315,-4.329722,20270,"DR Congo (Zaire)",1992,5,"Africa"
"132",76.66667,33.91667,89643,"India",1993,0,"Asia"
"133",29.614444,-1.751389,39406,"Rwanda",1993,5,"Africa"
"134",29.6284,-1.6871,39505,"Rwanda",1993,8,"Africa"
"135",105,13,111065,"Cambodia (Kampuchea)",1993,0,"Asia"
"136",98,22,49692,"Myanmar (Burma)",1994,10,"Asia"
"137",97.442981,18.062283,50151,"Myanmar (Burma)",1995,0,"Asia"
"138",29.165854,-27.425734,16216,"South Africa",1993,1,"Africa"
"139",-15.5,12.75,39155,"Senegal",1993,1,"Africa"
"140",16.151389,44.8825,199540,"Bosnia-Herzegovina",1993,2,"Europe"
"141",29.044538,-25.113194,18343,"South Africa",1993,0,"Africa"
"142",29.666667,-3.066667,10833,"Burundi",1993,0,"Africa"
"143",-72,4,221274,"Colombia",1994,0,"Americas"
"144",44.01062,36.192573,144767,"Iraq",1993,0,"Middle East"
"145",30.27579,-1.745707,226570,"Rwanda",1994,3,"Africa"
"146",29.55451,-2.18592,226844,"Rwanda",1994,3,"Africa"
"147",29.686129,-2.521097,226517,"Rwanda",1994,3,"Africa"
"148",29.6853,-2.6677,39451,"Rwanda",1994,50,"Africa"
"149",29.6853,-2.6677,39747,"Rwanda",1994,180,"Africa"
"150",3.40713,6.54594,16534,"Nigeria",1994,2,"Africa"
"151",36.816667,-1.283333,43401,"Kenya",1994,1,"Africa"
"152",82.18333,29.27528,106038,"Nepal",2001,1,"Asia"
"153",82.25,28.83333,101402,"Nepal",1998,1,"Asia"
"154",82.25,28.83333,101385,"Nepal",1998,1,"Asia"
"155",30.3332,-1.9323,40301,"Rwanda",1993,2,"Africa"
"156",82.58333,28.75,101138,"Nepal",1999,1,"Asia"
"157",-11.95,8.71667,32609,"Sierra Leone",1999,1,"Africa"
"158",29.561,-1.7,39823,"Rwanda",1993,39,"Africa"
"159",-74.6989,7.07993,221338,"Colombia",1995,14,"Americas"
"160",1.222778,6.131944,19901,"Togo",1993,5,"Africa"
"161",46.75318,39.81744,190491,"Russia (Soviet Union)",1989,0,"Europe"
"162",-66.879193,10.488011,203846,"Venezuela",1995,0,"Americas"
"163",97.7,17.7,78146,"Myanmar (Burma)",1995,1,"Asia"
"164",30.083333,-1.916667,39426,"Rwanda",1993,1,"Africa"
"165",27.844094,-26.55898,16838,"South Africa",1993,1,"Africa"
"166",126.366667,-8.783333,140758,"Indonesia",1996,2,"Asia"
"167",29.005256,-2.740512,23569,"DR Congo (Zaire)",1996,2,"Africa"
"168",28.694722,-3.396111,23449,"DR Congo (Zaire)",1996,100,"Africa"
"169",28.860833,-2.508333,23081,"DR Congo (Zaire)",1996,200,"Africa"
"170",84,28.33333,106017,"Nepal",2002,1,"Asia"
"171",28.986111,-1.582778,20935,"DR Congo (Zaire)",1997,5,"Africa"
"172",-12.058892,8.199114,37849,"Sierra Leone",1997,40,"Africa"
"173",16.42,8.25,12231,"Chad",1998,20,"Africa"
"174",98.47457,14.091061,50948,"Myanmar (Burma)",1998,2,"Asia"
"175",12.673889,-4.199722,43079,"Congo",1998,1,"Africa"
"176",81.41667,28.33333,105399,"Nepal",1999,1,"Asia"
"177",86.33333,26.75,104488,"Nepal",2003,0,"Asia"
"178",97.341751,19.49125,49135,"Myanmar (Burma)",1999,2,"Asia"
"179",29.448776,-3.461626,10137,"Burundi",1999,19,"Africa"
"180",97.7,17.7,50993,"Myanmar (Burma)",2000,1,"Asia"
"181",81.83333,28.16667,104944,"Nepal",2004,0,"Asia"
"182",99.880833,20.4475,50459,"Myanmar (Burma)",2000,1,"Asia"
"183",97.851753,15.761408,49302,"Myanmar (Burma)",2000,0,"Asia"
"184",81.83333,29.25,106080,"Nepal",2000,2,"Asia"
"185",87.5,26.66667,103152,"Nepal",2004,2,"Asia"
"186",96.644872,10.279447,48626,"Myanmar (Burma)",2000,15,"Asia"
"187",35.25,32,177693,"Israel",2001,1,"Middle East"
"188",96.824444,18.885833,51012,"Myanmar (Burma)",2001,1,"Asia"
"189",98,22,49815,"Myanmar (Burma)",2001,2,"Asia"
"190",87.91667,26.91667,101373,"Nepal",2001,1,"Asia"
"191",30.75,12,8465,"Sudan",2001,6,"Africa"
"192",97.204524,5.030547,142031,"Indonesia",2001,0,"Asia"
"193",97.113,5.1,142032,"Indonesia",2001,0,"Asia"
"194",-69.19564,9.55451,204319,"Venezuela",2001,0,"Americas"
"195",97.6667,4.66667,140796,"Indonesia",2001,0,"Asia"
"196",46.0947,43.4399,191226,"Russia (Soviet Union)",2001,2,"Europe"
"197",96.25,18.25,51092,"Myanmar (Burma)",2001,3,"Asia"
"198",34.373398,31.425074,180865,"Israel",2001,0,"Middle East"
"199",87.55,27.15,103810,"Nepal",2001,1,"Asia"
"200",98,22,49762,"Myanmar (Burma)",1991,20,"Asia"
"201",45.8724,43.2917,191250,"Russia (Soviet Union)",2001,14,"Europe"
"202",28.424922,-26.138159,16799,"South Africa",1991,1,"Africa"
"203",81.83333,28.16667,104160,"Nepal",2005,1,"Asia"
"204",80.91667,29.25,103506,"Nepal",2002,1,"Asia"
"205",80.91667,29.25,103513,"Nepal",2002,1,"Asia"
"206",-11.81583,7.60417,32610,"Sierra Leone",1991,6,"Africa"
"207",125.612778,7.073056,123324,"Philippines",2003,1,"Asia"
"208",84,28.33333,105631,"Nepal",2003,1,"Asia"
"209",121.1757,14.5886,122835,"Philippines",2001,0,"Asia"
"210",83.66667,28.41667,101958,"Nepal",2002,1,"Asia"
"211",83.41667,27.66667,102581,"Nepal",2002,1,"Asia"
"212",45.7477,43.3058,191035,"Russia (Soviet Union)",2004,6,"Europe"
"213",-67.16667,10,204458,"Venezuela",2004,0,"Americas"
"214",34.535787,31.535298,176638,"Israel",2004,0,"Middle East"
"215",85.08333,27.08333,104234,"Nepal",2005,1,"Asia"
"216",5.81703,5.559852,16050,"Nigeria",2005,1,"Africa"
"217",30.70278,-29.985293,18238,"South Africa",1991,0,"Africa"
"218",15.315,-4.329722,23764,"DR Congo (Zaire)",1993,1,"Africa"
"219",87.5,26.66667,102377,"Nepal",2005,0,"Asia"
"220",-11.86861,7.55556,37890,"Sierra Leone",1991,1,"Africa"
"221",45.7477,43.3058,190971,"Russia (Soviet Union)",2001,3,"Europe"
"222",30,11,8228,"Sudan",2001,1,"Africa"
"223",80.58333,29.5,100936,"Nepal",2002,1,"Asia"
"224",-4.028056,5.341111,42774,"Ivory Coast",2005,1,"Africa"
"225",25.697778,12.630556,8558,"Sudan",2005,3,"Africa"
"226",74.823383,34.080399,89653,"India",1993,0,"Asia"
"227",97.277406,5.033491,140837,"Indonesia",2001,2,"Asia"
"228",97.8877,4.73,140907,"Indonesia",2001,1,"Asia"
"229",87.91667,26.91667,100902,"Nepal",2002,1,"Asia"
"230",120.51,14.707222,122756,"Philippines",2006,0,"Asia"
"231",26.886617,-25.84972,17140,"South Africa",1991,1,"Africa"
"232",82.75,28.41667,102314,"Nepal",2004,0,"Asia"
"233",25.574323,-33.875934,15038,"South Africa",1993,1,"Africa"
"234",98,22,49856,"Myanmar (Burma)",2001,1,"Asia"
"235",38.83417,14.63528,35520,"Ethiopia",1991,1,"Africa"
"236",85.25,27.91667,102096,"Nepal",2001,1,"Asia"
"237",27.858492,-26.267812,17236,"South Africa",1993,4,"Africa"
"238",30.186182,-29.568219,17341,"South Africa",1993,0,"Africa"
"239",26.214003,-29.121065,18640,"South Africa",1993,1,"Africa"
"240",44.630823,35.494596,145580,"Iraq",1991,0,"Middle East"
"241",82.41667,28,102611,"Nepal",2002,3,"Asia"
"242",87.5,26.66667,101347,"Nepal",2001,3,"Asia"
"243",45.7477,43.3058,191037,"Russia (Soviet Union)",2002,0,"Europe"
"244",-13.712222,9.509167,12756,"Guinea",2007,1,"Africa"
"245",28.156996,-26.339949,14932,"South Africa",1993,0,"Africa"
"246",-13.712222,9.509167,11923,"Guinea",2007,10,"Africa"
"247",-13.712222,9.509167,12709,"Guinea",2007,2,"Africa"
"248",-13.712222,9.509167,12784,"Guinea",2007,1,"Africa"
"249",87.5,26.66667,106508,"Nepal",2007,0,"Asia"
"250",96.845365,3.722976,140845,"Indonesia",1991,1,"Asia"
"251",28.955,41.013611,144884,"Turkey",1991,2,"Middle East"
"252",28.916667,-2.1,23527,"DR Congo (Zaire)",2007,1,"Africa"
"253",-90.535278,14.613333,196037,"Guatemala",1991,1,"Americas"
"254",-72.00657,8.74637,198906,"Venezuela",1989,1,"Americas"
"255",98,22,49876,"Myanmar (Burma)",2001,1,"Asia"
"256",98,22,49561,"Myanmar (Burma)",1991,1,"Asia"
"257",36.9,-1.25,43472,"Kenya",2007,1,"Africa"
"258",96.875314,17.923614,50418,"Myanmar (Burma)",2007,1,"Asia"
"259",44.92583,7.64306,35472,"Ethiopia",2007,9,"Africa"
"260",32.7,10,9025,"Sudan",2002,2,"Africa"
"261",44.097479,8.339459,35656,"Ethiopia",2007,3,"Africa"
"262",97.76476,4.929962,140908,"Indonesia",2001,3,"Asia"
"263",113.1,30.65,74369,"China",2008,1,"Asia"
"264",35.286392,32.161444,176482,"Israel",1991,1,"Middle East"
"265",39,15,35480,"Ethiopia",1991,1,"Africa"
"266",86.66667,26.91667,101326,"Nepal",2002,1,"Asia"
"267",38,1,43852,"Kenya",2008,1,"Africa"
"268",97.7,17.7,51033,"Myanmar (Burma)",2001,1,"Asia"
"269",28.816667,-1.4,39968,"DR Congo (Zaire)",2009,9,"Africa"
"270",86.41667,27.33333,105900,"Nepal",2002,1,"Asia"
"271",27.858492,-26.267812,16856,"South Africa",1991,0,"Africa"
"272",-76.8812,2.1097,220869,"Colombia",1991,17,"Americas"
"273",30.636458,-29.812919,17525,"South Africa",1989,1,"Africa"
"274",-66.879193,10.488011,201239,"Venezuela",1991,1,"Americas"
"275",-91.22768,14.60308,196597,"Guatemala",1989,1,"Americas"
"276",97.668024,21.272245,49080,"Myanmar (Burma)",2009,1,"Asia"
"277",35.111215,31.700175,181118,"Israel",2009,1,"Middle East"
"278",35.093796,31.529349,176463,"Israel",2001,0,"Middle East"
"279",87.5,26.66667,102324,"Nepal",2005,0,"Asia"
"280",29.439929,-25.750133,15722,"South Africa",1991,1,"Africa"
"281",69.328189,34.49347,166235,"Afghanistan",2010,1,"Asia"
"282",86.33333,26.75,105886,"Nepal",2002,2,"Asia"
"283",-74.65,5.58333,219645,"Colombia",1991,1,"Americas"
"284",-76.483165,2.797395,118983,"Colombia",2005,1,"Americas"
"285",81.83333,28.16667,104129,"Nepal",2005,1,"Asia"
"286",-8.852778,6.985278,44551,"Liberia",1990,4,"Africa"
"287",74.823383,34.080399,87181,"India",1990,0,"Asia"
"288",74.823383,34.080399,87703,"India",1990,0,"Asia"
"289",84,28.33333,106103,"Nepal",2004,1,"Asia"
"290",12.5,31.75,33631,"Libya",2011,1,"Africa"
"291",45.366667,2.066667,31079,"Somalia",2011,1,"Africa"
"292",45.036667,12.779444,103,"Yemen (North Yemen)",2011,1,"Middle East"
"293",27.321027,-26.324593,18495,"South Africa",1990,1,"Africa"
"294",125.809556,7.447094,152949,"Philippines",2011,1,"Asia"
"295",97.7,17.7,51080,"Myanmar (Burma)",1990,1,"Asia"
"296",-66.879193,10.488011,201654,"Venezuela",1993,1,"Americas"
"297",27.321027,-26.324593,14320,"South Africa",1989,1,"Africa"
"298",-6.324331,4.923327,40616,"Ivory Coast",2011,5,"Africa"
"299",-8.416117,6.580815,34509,"Ivory Coast",2011,2,"Africa"
"300",97.5,26,51232,"Myanmar (Burma)",1989,8,"Asia"
"301",44.5,10,27142,"Somalia",1989,500,"Africa"
"302",31.01667,-26.55,18642,"Kingdom of eSwatini (Swaziland)",1989,1,"Africa"
"303",97.75,17.5,48791,"Myanmar (Burma)",2011,1,"Asia"
"304",27.906818,-26.272301,17920,"South Africa",1989,1,"Africa"
"305",-12,20,40339,"Mauritania",1989,2,"Africa"
"306",-7.078486,7.825803,40530,"Ivory Coast",2011,2,"Africa"
"307",16.566667,-11.733333,22555,"Angola",1989,0,"Africa"
"308",34.259525,31.287004,180475,"Israel",1991,1,"Middle East"
"309",125,8,125074,"Philippines",1989,1,"Asia"
"310",96.25,18.25,51396,"Myanmar (Burma)",2009,1,"Asia"
"311",-8,12.65,13017,"Mali",1991,53,"Africa"
"312",26.362457,-31.396755,13738,"South Africa",1990,1,"Africa"
"313",34.363843,4.207113,43870,"Kenya",1989,3,"Africa"
"314",35.182222,32.081944,177792,"Israel",1989,1,"Middle East"
"315",-91.03786,15.4871,196496,"Guatemala",1990,1,"Americas"
"316",2.116667,13.516667,24955,"Niger",1990,0,"Africa"
"317",34.45,31.516667,176677,"Israel",1989,1,"Middle East"
"318",27.970901,-27.281154,17388,"South Africa",1990,1,"Africa"
"319",27.025995,-26.433237,17484,"South Africa",1990,1,"Africa"
"320",30.962036,-29.751053,14082,"South Africa",1989,0,"Africa"
"321",35.25,32,180361,"Israel",1989,3,"Middle East"
"322",27.333333,-31.466667,13305,"South Africa",1989,1,"Africa"
"323",-102,23,183578,"Mexico",1990,1,"Americas"
"324",31.029198,-29.857896,15163,"South Africa",1989,1,"Africa"
"325",96.150408,16.79845,50721,"Myanmar (Burma)",1989,1,"Asia"
"326",31.01667,-26.55,14863,"Kingdom of eSwatini (Swaziland)",1989,1,"Africa"
"327",35.26362,32.219919,177096,"Israel",1989,1,"Middle East"
"328",1.75,19.116667,13155,"Mali",1990,2,"Africa"
"329",124.756546,12.489366,123682,"Philippines",1989,2,"Asia"
"330",22.747421,-29.664088,16259,"South Africa",1990,1,"Africa"
"331",82.18333,29.27528,101397,"Nepal",1990,2,"Asia"
"332",69.3903,41.3125,190486,"Russia (Soviet Union)",1989,0,"Europe"
"333",30.316667,1.2,30339,"DR Congo (Zaire)",2011,1,"Africa"
"334",80.848889,6.343889,77769,"Sri Lanka",1989,15,"Asia"
"335",-90.25,15.5,194017,"Guatemala",1989,363,"Americas"
"336",-91.01667,14.33333,196188,"Guatemala",1989,1,"Americas"
"337",-91.03786,15.4871,196489,"Guatemala",1989,2,"Americas"
"338",74.823383,34.080399,89564,"India",1990,0,"Asia"
"339",35.25,32,180353,"Israel",1989,1,"Middle East"
"340",79.847778,6.931944,74894,"Sri Lanka",1990,0,"Asia"
"341",-84.5,11.166667,143353,"Nicaragua",1989,0,"Americas"
"342",-99.24608,18.68502,182047,"Mexico",1989,2,"Americas"
"343",15.315,-4.329722,23758,"DR Congo (Zaire)",1989,8,"Africa"
"344",-90.535278,14.613333,196205,"Guatemala",1989,2,"Americas"
"345",27.466667,-11.666667,23958,"DR Congo (Zaire)",1989,19,"Africa"
"346",39.25,16.033333,32817,"Ethiopia",1989,300,"Africa"
"347",39.25,16.033333,35594,"Ethiopia",1989,300,"Africa"
"348",-75.25,-7.16667,185647,"Peru",1989,0,"Americas"
"349",-92.07716,14.87018,196582,"Guatemala",1989,1,"Americas"
"350",45.366667,2.066667,31074,"Somalia",2011,1,"Africa"
"351",-86.255792,12.142387,143387,"Nicaragua",1989,0,"Americas"
"352",-90.535278,14.613333,196191,"Guatemala",1989,1,"Americas"
"353",26,-30,14112,"South Africa",1989,23,"Africa"
"354",95.316667,5.55,129081,"Indonesia",2002,0,"Asia"
"355",-66.9,10.566667,198837,"Venezuela",1989,1,"Americas"
"356",-91.32,14.4,196616,"Guatemala",1989,2,"Americas"
"357",30.948067,-29.715148,15050,"South Africa",1989,1,"Africa"
"358",80.9972,6.3211,77770,"Sri Lanka",1989,0,"Asia"
"359",3.5069,6.61526,42344,"Nigeria",2011,1,"Africa"
"360",14,-13,21757,"Angola",1989,0,"Africa"
"361",30.39278,-29.616785,16157,"South Africa",1989,0,"Africa"
"362",15.315,-4.329722,23759,"DR Congo (Zaire)",1989,1,"Africa"
"363",-66.879193,10.488011,194873,"Venezuela",1989,1,"Americas"
"364",-85.461139,13.058846,143396,"Nicaragua",1989,0,"Americas"
"365",-85.666667,12.916667,150050,"Nicaragua",1989,0,"Americas"
"366",-85.166667,12.083333,150051,"Nicaragua",1989,0,"Americas"
"367",-85.583333,13.75,150052,"Nicaragua",1989,0,"Americas"
"368",-84.25,14,150053,"Nicaragua",1989,0,"Americas"
"369",-84.25,12.25,150054,"Nicaragua",1989,0,"Americas"
"370",124.6288,12.0545,125105,"Philippines",1989,8,"Asia"
"371",123.0214,10.4154,125091,"Philippines",1989,0,"Asia"
"372",-66.879193,10.488011,194872,"Venezuela",1989,1,"Americas"
"373",-91.95,14.81667,196547,"Guatemala",1989,2,"Americas"
"374",-89.43333,16.35,196344,"Guatemala",1989,4,"Americas"
"375",-66,8,197480,"Venezuela",1989,30,"Americas"
"376",-66.879193,10.488011,198845,"Venezuela",1989,1,"Americas"
"377",-66.879193,10.488011,198847,"Venezuela",1989,1,"Americas"
"378",85.08333,27.08333,105232,"Nepal",2002,1,"Asia"
"379",-66.879193,10.488011,198849,"Venezuela",1989,1,"Americas"
"380",-67.59583,10.24694,198850,"Venezuela",1989,1,"Americas"
"381",-66.879193,10.488011,198196,"Venezuela",1989,1,"Americas"
"382",-66.80155,10.47226,198310,"Venezuela",1989,5,"Americas"
"383",-66.879193,10.488011,198843,"Venezuela",1989,1,"Americas"
"384",-66.879193,10.488011,198848,"Venezuela",1989,1,"Americas"
"385",81,8,76820,"Sri Lanka",1989,3,"Asia"
"386",16.333333,-12.55,21776,"Angola",1989,0,"Africa"
"387",91.1,29.65,74354,"China",1989,0,"Asia"
"388",-91.18333,14.78333,196612,"Guatemala",1989,5,"Americas"
"389",34.373398,31.425074,177791,"Israel",1989,1,"Middle East"
"390",85.90646,26.71828,106203,"Nepal",1990,5,"Asia"
"391",35.059259,32.318469,180359,"Israel",1989,1,"Middle East"
"392",122.980599,9.369288,123028,"Philippines",1989,5,"Asia"
"393",17,-22,16107,"Namibia",1989,0,"Africa"
"394",27.858492,-26.267812,13697,"South Africa",1989,1,"Africa"
"395",-17.033612,20.900237,40360,"Mauritania",1989,0,"Africa"
"396",34.373398,31.425074,176509,"Israel",1989,2,"Middle East"
"397",34.373398,31.425074,180348,"Israel",1989,1,"Middle East"
"398",34.373398,31.425074,180360,"Israel",1989,0,"Middle East"
"399",35.297436,32.219864,183925,"Israel",1989,0,"Middle East"
"400",-89.41667,16.51667,196345,"Guatemala",1989,1,"Americas"
"401",-91.03786,15.4871,196486,"Guatemala",1989,2,"Americas"
"402",27.858492,-26.267812,16515,"South Africa",1989,1,"Africa"
"403",30.217523,-29.663159,14927,"South Africa",1989,1,"Africa"
"404",-12.543611,15.021944,40337,"Senegal",1989,2,"Africa"
"405",44.783333,41.716667,190469,"Russia (Soviet Union)",1989,20,"Europe"
"406",35.216667,31.783333,177858,"Israel",1989,1,"Middle East"
"407",39,15,33486,"Ethiopia",1989,19,"Africa"
"408",18.628468,-33.900219,14350,"South Africa",1989,1,"Africa"
"409",35.067075,31.400792,177882,"Israel",1989,2,"Middle East"
"410",35.195547,31.902561,177997,"Israel",1989,1,"Middle East"
"411",34.373398,31.425074,176452,"Israel",1989,1,"Middle East"
"412",121.083333,15,125059,"Philippines",1989,0,"Asia"
"413",41.017705,2.735179,31680,"Somalia",2012,1,"Africa"
"414",-12.850055,15.509153,40338,"Mauritania",1989,12,"Africa"
"415",-12.399358,15.841072,40373,"Mauritania",1989,1,"Africa"
"416",-13.379243,16.059562,40374,"Mauritania",1989,4,"Africa"
"417",34.373398,31.425074,176487,"Israel",1989,2,"Middle East"
"418",35.25,32,176508,"Israel",1989,1,"Middle East"
"419",120.7892,14.8311,124757,"Philippines",1989,0,"Asia"
"420",123.6089,8.5761,123598,"Philippines",1989,2,"Asia"
"421",34.259525,31.287004,176629,"Israel",1989,1,"Middle East"
"422",35.093796,31.529349,176717,"Israel",1989,1,"Middle East"
"423",34.45,31.516667,176773,"Israel",1989,0,"Middle East"
"424",-89.91898,16.91675,196473,"Guatemala",1989,1,"Americas"
"425",35.25,32,176797,"Israel",1989,1,"Middle East"
"426",34.373398,31.425074,183926,"Israel",1989,3,"Middle East"
"427",43.5,8.166667,234017,"Ethiopia",2012,0,"Africa"
"428",-75.563591,6.25184,220928,"Colombia",1989,0,"Americas"
"429",-13.316944,15.744444,39347,"Mauritania",1989,2,"Africa"
"430",-90.45,15.1,196171,"Guatemala",1989,1,"Americas"
"431",-90.5,14.36667,196047,"Guatemala",1989,4,"Americas"
"432",91.831685,22.338396,73809,"Bangladesh",1991,1,"Asia"
"433",-74.333333,-14.5,229092,"Peru",1989,4,"Americas"
"434",34.251856,31.28537,180363,"Israel",1989,2,"Middle East"
"435",120.9822,14.6042,125084,"Philippines",1989,1,"Asia"
"436",-74.333333,-14.5,229093,"Peru",1989,3,"Americas"
"437",-74.18333,-14.23333,229090,"Peru",1989,10,"Americas"
"438",-13.340958,16.024987,39361,"Mauritania",1989,2,"Africa"
"439",-13.44207,16.148198,40361,"Mauritania",1989,1,"Africa"
"440",-13.379243,16.059562,40369,"Mauritania",1989,1,"Africa"
"441",35.297436,32.219864,180364,"Israel",1989,1,"Middle East"
"442",35.25,32,180367,"Israel",1989,5,"Middle East"
"443",-72.08333,10.91667,198817,"Venezuela",1989,1,"Americas"
"444",34.373398,31.425074,180365,"Israel",1989,1,"Middle East"
"445",123.349002,10.69885,124789,"Philippines",1989,1,"Asia"
"446",34.446616,31.534912,180366,"Israel",1989,2,"Middle East"
"447",155,-6,100254,"Papua New Guinea",1989,1,"Asia"
"448",125.5,6.333333,125071,"Philippines",1989,0,"Asia"
"449",-66.879193,10.488011,198820,"Venezuela",1989,0,"Americas"
"450",-91.93333,14.86667,196551,"Guatemala",1989,1,"Americas"
"451",35.25,32,176873,"Israel",1989,1,"Middle East"
"452",34.45,31.516667,180368,"Israel",1989,1,"Middle East"
"453",-90.116667,16.783333,196342,"Guatemala",1989,2,"Americas"
"454",18.416667,-33.916667,14884,"South Africa",1989,1,"Africa"
"455",18.416667,-33.916667,16816,"South Africa",1989,1,"Africa"
"456",-90.25,15.5,194030,"Guatemala",1992,273,"Americas"
"457",28.156996,-26.339949,17672,"South Africa",1993,0,"Africa"
"458",35.25,32,176894,"Israel",1989,1,"Middle East"
"459",34.75,31.5,176895,"Israel",1989,3,"Middle East"
"460",35.26362,32.219919,180370,"Israel",1989,1,"Middle East"
"461",39.633333,11.133333,35536,"Ethiopia",1989,2,"Africa"
