"","oilLONG","oilLAT","oilnear","oil_country","oilyeardisc","diaLONG","diaLAT","dianear","dia_country","diayeardisc","DIAINFO","RESINFO","gedlong","gedlat","ID","event_country","year","civdeath","region","oilLATsq","oilLONGsq","oilLATcu","oilLONGcu","diaLATsq","diaLONGsq","diaLATcu","diaLONGcu","GDP","Population","logGDP","gedLATsq","gedLONGsq","gedLATcu","gedLONGcu","uncivdeath"
"581",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.535278,14.613333,193778,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,213.549501368889,8196.63656253729,3120.66997548753,-742084.769854277,1
"582",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.535278,14.613333,194056,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,213.549501368889,8196.63656253729,3120.66997548753,-742084.769854277,1
"583",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.416667,10.25,198870,"Venezuela",1990,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,105.0625,4411.17365538889,1076.890625,-292975.451749137,1
"584",-73.93,6.99,47,"Colombia",1945,-63.05,0.5,361,"Brazil",NA,"S","secondary",-75.563591,6.25184,220751,"Colombia",1990,1.94591014905531,"Americas",48.8601,5465.6449,341.532099,-404075.127457,0.25,3975.3025,0.125,-250642.822625,1.48e+11,33102575,25.7204781107105,39.0855033856,5709.85628481528,244.356313486229,-431457.244974561,7
"585",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.321027,-26.324593,16704,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,692.984196615649,746.438516334729,-18242.5269313389,20393.4668586211,1
"586",-17.1,14.76,808,"Senegal",1961,-59.3,5.28,633,"Guyana",1946,"S","alluvial",-13.379243,16.059562,39198,"Mauritania",1990,0.693147180559945,"Africa",217.8576,292.41,3215.578176,-5000.211,27.8784,3516.49,147.197952,-208527.857,NA,NA,NA,257.909531631844,179.004143253049,4141.91411363256,-2394.93993058935,2
"587",35.11,-23.8,813,"Mozambique",1961,110.63,0.12,697,"Indonesia",NA,"S","alluvial",26.49,-26.19,15111,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0.0144,12238.9969,0.001728,1354000.227047,NA,NA,NA,685.9161,701.7201,-17964.142659,18588.565449,1
"588",120.74,15.57,589,"Philippines",NA,-9.47,8.55,578,"Guinea",NA,"S","alluvial",120.48333,14.4333,124441,"Philippines",1990,0,"Asia",242.4249,14578.1476,3774.555693,1760165.541224,73.1025,89.6809,625.026375,-849.278123,94520033472,61895160,25.2720776433912,208.32014889,14516.2328078889,3006.74720497404,1748964.0677497,0
"589",35.11,-23.8,813,"Mozambique",1961,0,0,714,"Ivory Coast",NA,"S","alluvial",26.617007,-27.388697,14092,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,750.140723357809,708.465061638049,-20545.3769794079,18857.2195048754,1
"590",35.11,-23.8,813,"Mozambique",1961,0,0,714,"Ivory Coast",NA,"S","alluvial",26.75,-27.833333,14105,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,774.694425888889,715.5625,-21562.3279290093,19141.296875,1
"591",35.11,-23.8,813,"Mozambique",1961,-7.17,8.43,707,"Ivory Coast",1946,"S","alluvial",29.233234,-25.871331,13467,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,71.0649,51.4089,599.077107,-368.601813,NA,NA,NA,669.325767711561,854.581970098756,-17316.3484832949,24982.1947040779,1
"592",91.5,25.01,755,"Bangladesh",1959,0,0,319,"Brazil",NA,"S","alluvial",91.871944,24.899167,73806,"Bangladesh",1990,0,"Asia",625.5001,8372.25,15643.757501,766060.875,0,0,0,0,42420657180,103171956,24.4709012781836,619.968517293889,8440.45409433914,15436.6996468429,775440.925889696,0
"593",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-91.17417,15.34111,195788,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,235.3496560321,8312.7292751889,3610.52496165061,-757906.19210005,1
"594",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.321027,-26.324593,14399,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,692.984196615649,746.438516334729,-18242.5269313389,20393.4668586211,1
"595",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.454992,-30.741369,13992,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,945.031767994161,927.506537720064,-29051.5702966309,28247.2041862122,1
"596",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.163277,-28.197902,14145,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,795.121677201604,909.823279378729,-22420.7631318065,27443.251596949,1
"597",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.879193,10.488011,198975,"Venezuela",1990,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,109.998374736121,4472.82645633125,1153.66416421456,-299139.023828484,1
"598",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.397673,-26.360943,17370,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,694.899315849249,750.632485814929,-18318.201255841,20565.5833895346,1
"599",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.844094,-26.55898,17288,"South Africa",1990,2.484906649788,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,705.3794186404,775.293570680836,-18734.157872082,21587.3470596328,12
"600",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.844094,-26.55898,18174,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,705.3794186404,775.293570680836,-18734.157872082,21587.3470596328,1
"601",35.63,31.39,255,"Jordan",NA,-8.72,7.03,741,"Liberia",NA,"S","alluvial",35.308889,31.989722,180436,"Israel",1990,0,"Middle East",985.3321,1269.4969,30929.574619,45232.174547,49.4209,76.0384,347.428927,-663.054848,99827755317,4660000,25.3267120909874,1023.34231363728,1246.71764241432,32736.4361240935,44020.214850349,1
"602",-75.14,3.7,41,"Colombia",1985,-63.05,0.5,361,"Brazil",NA,"S","secondary",-76.31945,4.21217,220680,"Colombia",1990,4.14313472639153,"Americas",13.69,5646.0196,50.653,-424241.912744,0.25,3975.3025,0.125,-250642.822625,1.48e+11,33102575,25.7204781107105,17.7423761089,5824.6584483025,74.7339043746253,-444534.7292123,63
"603",30.32,8.47,890,"Sudan",1998,-61.22,-11.63,371,"Brazil",NA,"S","secondary",31.616667,4.85,8458,"Sudan",1990,0,"Africa",71.7409,919.3024,607.645423,27873.248768,135.2569,3747.8884,-1573.037747,-229445.727848,19818836076,20147590,23.7098986394014,23.5225,999.613632188889,114.084125,31604.4513375766,0
"604",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.844094,-26.55898,14382,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,705.3794186404,775.293570680836,-18734.157872082,21587.3470596328,0
"605",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",87.28813,27.27619,105961,"Nepal",1990,0,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,NA,NA,NA,743.9905409161,7619.2176388969,20293.2273522303,665067.259762326,1
"606",29.41,9.68,805,"Sudan",1980,-44.07,-8.67,335,"Brazil",NA,"S","secondary",30.75,12,7706,"Sudan",1990,4.0943445622221,"Africa",93.7024,864.9481,907.039232,25438.123621,75.1689,1942.1649,-651.714363,-85591.207143,19818836076,20147590,23.7098986394014,144,945.5625,1728,29076.046875,60
"607",35.11,-23.8,813,"Mozambique",1961,0,0,713,"Ivory Coast",NA,"S","alluvial",27.970901,-27.281154,17711,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,744.261363571716,782.371302751801,-20304.30887585,21883.6302545117,1
"608",121.63,16.62,590,"Philippines",NA,-60,4.5,360,"Brazil",NA,"S","alluvial",120.8084,16.9864,124529,"Philippines",1990,0.693147180559945,"Asia",276.2244,14793.8569,4590.849528,1799376.814747,20.25,3600,91.125,-216000,94520033472,61895160,25.2720776433912,288.53778496,14594.66951056,4901.21823044454,1763158.67209954,2
"609",29.41,9.68,805,"Sudan",1980,-44.07,-8.67,335,"Brazil",NA,"S","secondary",30.517222,11.218611,9101,"Sudan",1990,1.09861228866811,"Africa",93.7024,864.9481,907.039232,25438.123621,75.1689,1942.1649,-651.714363,-85591.207143,19818836076,20147590,23.7098986394014,125.857232769321,931.300838597284,1411.94333597546,28420.7144402595,3
"610",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",85.31417,27.67658,106107,"Nepal",1990,0,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,NA,NA,NA,765.9930804964,7278.5076027889,21200.0687718051,620959.834970625,1
"611",88.09,25.13,662,"India",NA,0,0,564,"Guinea",NA,"S","alluvial",85.3206,27.70169,106217,"Nepal",1990,0.693147180559945,"Asia",631.5169,7759.8481,15870.019697,683565.019129,0,0,0,0,NA,NA,NA,767.3836288561,7279.60478436,21257.8233976467,621100.247964466,2
"612",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.886394,-29.965717,14128,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,897.944195324089,953.969334323236,-26907.5416388744,29464.6727238252,1
"613",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.035962,-27.745481,14501,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,769.811715921361,902.159013265444,-21358.7963376735,27097.2138403984,1
"614",76.43,31.91,677,"India",NA,0,0,560,"Guinea",NA,"S","alluvial",74.676,32.565,84813,"India",1990,0,"Asia",1018.2481,5841.5449,32492.296871,446469.276707,0,0,0,0,5.08e+11,873277798,26.9537472845249,1060.479225,5576.504976,34534.505962125,416431.085587776,1
"615",35.11,-23.8,813,"Mozambique",1961,110.63,0.12,697,"Indonesia",NA,"S","alluvial",26.451231,-25.395066,13654,"South Africa",1990,1.6094379124341,"Africa",566.44,1232.7121,-13481.272,43280.521831,0.0144,12238.9969,0.001728,1354000.227047,NA,NA,NA,644.909377144356,699.667621415361,-16377.5161965998,18507.0698772783,5
"616",35.11,-23.8,813,"Mozambique",1961,110.63,0.12,697,"Indonesia",NA,"S","alluvial",26.451231,-25.395066,15147,"South Africa",1990,1.6094379124341,"Africa",566.44,1232.7121,-13481.272,43280.521831,0.0144,12238.9969,0.001728,1354000.227047,NA,NA,NA,644.909377144356,699.667621415361,-16377.5161965998,18507.0698772783,5
"617",35.11,-23.8,813,"Mozambique",1961,110.63,0.12,697,"Indonesia",NA,"S","alluvial",26.451231,-25.395066,16705,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0.0144,12238.9969,0.001728,1354000.227047,NA,NA,NA,644.909377144356,699.667621415361,-16377.5161965998,18507.0698772783,0
"618",35.11,-23.8,813,"Mozambique",1961,NA,NA,710,NA,NA,NA,NA,26.530699,-30.213664,18187,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,NA,NA,NA,NA,NA,NA,NA,912.865492304896,703.877989428601,-27581.0112616947,18674.3750702554,1
"619",35.11,-23.8,813,"Mozambique",1961,110.63,0.12,697,"Indonesia",NA,"S","alluvial",26.451231,-25.395066,18389,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0.0144,12238.9969,0.001728,1354000.227047,NA,NA,NA,644.909377144356,699.667621415361,-16377.5161965998,18507.0698772783,1
"620",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.791653,-27.76952,18390,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,771.1462410304,948.125894472409,-21414.3609632185,29194.363542909,1
"621",34.71,31.59,260,"Israel",1955,-8.72,7.03,741,"Liberia",NA,"S","alluvial",35.102222,31.621389,180434,"Israel",1990,0,"Middle East",997.9281,1204.7841,31524.548679,41818.056111,49.4209,76.0384,347.428927,-663.054848,99827755317,4660000,25.3267120909874,999.912242289321,1232.16598933728,31618.6139792929,43251.764098567,1
"622",34.71,31.59,260,"Israel",1955,-8.72,7.03,741,"Liberia",NA,"S","alluvial",34.446616,31.534912,180435,"Israel",1990,0,"Middle East",997.9281,1204.7841,31524.548679,41818.056111,49.4209,76.0384,347.428927,-663.054848,99827755317,4660000,25.3267120909874,994.450674847744,1186.56935385146,31359.9145196642,40873.2988894892,1
"623",35.11,-23.8,813,"Mozambique",1961,-7.17,8.43,707,"Ivory Coast",1946,"S","alluvial",26.405007,-24.637418,16217,"Botswana",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,71.0649,51.4089,599.077107,-368.601813,NA,NA,NA,607.002365706724,697.224394670049,-14954.9710109054,18410.2150218334,1
"624",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.962036,-29.751053,13688,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,885.125154608809,958.647673265296,-26333.4053863999,29681.6837709563,1
"625",35.11,-23.8,813,"Mozambique",1961,-60.24,6.19,600,"Guyana",NA,"S","alluvial",30.350633,-29.654529,14560,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,38.3161,3628.8576,237.176659,-218602.381824,NA,NA,NA,879.391090211841,921.160923500689,-26077.9285870287,27957.8171231105,1
"626",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.879193,10.488011,198883,"Venezuela",1990,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,109.998374736121,4472.82645633125,1153.66416421456,-299139.023828484,1
"627",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-67.16667,10,198886,"Venezuela",1990,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,100,4511.3615588889,1000,-303013.133076576,1
"628",-70.05,8.4,24,"Venezuela",1948,NA,NA,832,NA,NA,NA,NA,-70.456291,8.510895,201104,"Venezuela",1990,0,"Americas",70.56,4907.0025,592.704,-343735.525125,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,72.435333701025,4964.08894147668,616.489519419385,-349751.295010563,0
"629",34.49,31.05,259,"Israel",NA,-8.72,7.03,741,"Liberia",NA,"S","alluvial",34.303056,31.344444,180437,"Israel",1990,0,"Middle East",964.1025,1189.5601,29935.382625,41027.927849,49.4209,76.0384,347.428927,-663.054848,99827755317,4660000,25.3267120909874,982.474169669136,1176.69965093914,30795.1065926407,40364.3940213456,1
"630",91.6,23.16,669,"India",1972,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",91.681068,23.116108,85297,"India",1990,0,"Asia",536.3856,8390.56,12422.690496,768575.296,337.8244,2335.7889,-6209.212472,-112888.677537,5.08e+11,873277798,26.9537472845249,534.354449067664,8405.41822962062,12352.1951549286,770617.720278288,0
"631",91.6,23.16,669,"India",1972,-48.33,-18.38,320,"Brazil",1946,"S","alluvial",91.681068,23.116108,85298,"India",1990,1.79175946922805,"Asia",536.3856,8390.56,12422.690496,768575.296,337.8244,2335.7889,-6209.212472,-112888.677537,5.08e+11,873277798,26.9537472845249,534.354449067664,8405.41822962062,12352.1951549286,770617.720278288,6
"632",7.19,6.54,809,"Nigeria",1967,-59.25,5.3,653,"Guyana",NA,"S","alluvial",7.43828,10.52224,15607,"Nigeria",2002,0,"Africa",42.7716,51.6961,279.726264,371.694959,28.09,3510.5625,148.877,-208000.828125,2.07e+11,128596076,26.0559846302118,110.7175346176,55.3280093584,1164.9964714547,411.5452254504,1
"633",7.19,6.54,809,"Nigeria",1967,-59.25,5.3,653,"Guyana",NA,"S","alluvial",7.43828,10.52224,16354,"Nigeria",2002,0,"Africa",42.7716,51.6961,279.726264,371.694959,28.09,3510.5625,148.877,-208000.828125,2.07e+11,128596076,26.0559846302118,110.7175346176,55.3280093584,1164.9964714547,411.5452254504,1
"634",-17.1,14.76,808,"Senegal",1961,-60.16,6.22,607,"Guyana",NA,"S","alluvial",-9.416667,6.516667,43663,"Liberia",1990,3.49650756146648,"Africa",217.8576,292.41,3215.578176,-5000.211,38.6884,3619.2256,240.641848,-217732.612096,NA,NA,NA,42.466948788889,88.673617388889,276.742963763243,-835.009926636577,33
"635",97.39,4.65,655,"Indonesia",NA,-49.12,-5.35,323,"Brazil",1946,"S","alluvial",96.932,4.1298,141884,"Indonesia",1990,0,"Asia",21.6225,9484.8121,100.544625,923725.850419,28.6225,2412.7744,-153.130375,-118515.478528,3.1e+11,181413402,26.4598381344256,17.05524804,9395.812624,70.434763355592,910754.909269568,1
"636",-68.51,10.94,26,"Venezuela",1927,NA,NA,832,NA,NA,NA,NA,-66.879193,10.488011,198885,"Venezuela",1990,0,"Americas",119.6836,4693.6201,1309.338584,-321559.913051,NA,NA,NA,NA,2.35e+11,19632665,26.1828513510906,109.998374736121,4472.82645633125,1153.66416421456,-299139.023828484,1
"637",12.32,-5.21,864,"Angola",NA,NA,NA,376,NA,NA,NA,NA,15.315,-4.329722,23756,"DR Congo (Zaire)",1992,0,"Africa",27.1441,151.7824,-141.420761,1869.959168,NA,NA,NA,NA,NA,NA,NA,18.746492597284,234.549225,-81.1671014212977,3592.121380875,0
"638",35.11,-23.8,813,"Mozambique",1961,0,0,714,"Ivory Coast",NA,"S","alluvial",27.234879,-27.65036,16597,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,764.5424081296,741.738634144641,-21139.8728200504,20201.1619505546,1
"639",-17.1,14.76,808,"Senegal",1961,-60.38,6.45,621,"Guyana",NA,"S","alluvial",-10.046667,5.880833,44885,"Liberia",1990,0.693147180559945,"Africa",217.8576,292.41,3215.578176,-5000.211,41.6025,3645.7444,268.336125,-220130.046872,NA,NA,NA,34.584196773889,100.935517808889,203.38388566638,-1014.06553589848,2
"640",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.535278,14.613333,196039,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,213.549501368889,8196.63656253729,3120.66997548753,-742084.769854277,1
"641",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.35,15.15,196178,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,229.5225,8163.1225,3477.265875,-737538.117875,1
"642",35.11,-23.8,813,"Mozambique",1961,0,0,714,"Ivory Coast",NA,"S","alluvial",26.69955,-28.4179,18594,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,807.57704041,712.8659702025,-22949.6435766673,19033.2006147202,1
"643",34.71,31.59,260,"Israel",1955,-8.72,7.03,741,"Liberia",NA,"S","alluvial",35.101785,31.580286,177167,"Israel",1990,0.693147180559945,"Middle East",997.9281,1204.7841,31524.548679,41818.056111,49.4209,76.0384,347.428927,-663.054848,99827755317,4660000,25.3267120909874,997.314463841796,1232.13531018623,31495.4760000606,43250.1487490652,2
"644",72.56,33.19,603,"Pakistan",1945,0,0,560,"Guinea",NA,"S","alluvial",74.823383,34.080399,89566,"India",1990,0,"Asia",1101.5761,5264.9536,36561.310759,382025.033216,0,0,0,0,5.08e+11,873277798,26.9537472845249,1161.4735959992,5598.53864356469,39583.4835796176,418901.601167741,0
"645",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.25,15.5,195780,"Guatemala",1990,0,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,240.25,8145.0625,3723.875,-735091.890625,1
"646",35.11,-23.8,813,"Mozambique",1961,0,0,714,"Ivory Coast",NA,"S","alluvial",26.829902,-27.958711,17956,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,0,0,0,0,NA,NA,NA,781.689520781521,719.843641329604,-21855.031403259,19313.3343521964,1
"647",35.11,-23.8,813,"Mozambique",1961,-60.41,6.79,637,"Guyana",NA,"S","alluvial",31.08049,-23.86557,17762,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,46.1041,3649.3681,313.046839,-220458.326921,NA,NA,NA,569.5654314249,965.9968586401,-13593.0036732512,30023.655704995,1
"648",-90.03,15.79,305,"Guatemala",1977,-8.69,7.48,742,"Liberia",NA,"S","alluvial",-90.98333,15.7,196491,"Guatemala",1990,0.693147180559945,"Americas",249.3241,8105.4009,3936.827539,-729729.243027,55.9504,75.5161,418.508992,-656.234909,19885639190,9263813,23.7132636594193,246.49,8277.9663378889,3869.893,-753156.943049037,2
"649",35.11,-23.8,813,"Mozambique",1961,-7.17,8.43,707,"Ivory Coast",1946,"S","alluvial",27.994712,-25.616923,13322,"South Africa",1990,0,"Africa",566.44,1232.7121,-13481.272,43280.521831,71.0649,51.4089,599.077107,-368.601813,NA,NA,NA,656.226743987929,783.703899962944,-16810.5099712795,21939.5649727394,1
"650",-17.1,14.76,808,"Senegal",1961,-60.38,6.45,621,"Guyana",NA,"S","alluvial",-10.804722,6.310556,44871,"Liberia",1990,3.40119738166216,"Africa",217.8576,292.41,3215.578176,-5000.211,41.6025,3645.7444,268.336125,-220130.046872,NA,NA,NA,39.823117029136,116.742017497284,251.306010106916,-1261.36504477729,30
